Index,DoY,Date,Phenophase_Recorded,State,Sex,Year,Site,Orchard,Genotype,Tree,X,Y,Source
336,155,1997-06-04,4,2,FEMALE,1997,PGTIS,220,1598,24,U,26,Rita Wagner
336,157,1997-06-06,4,2,FEMALE,1997,PGTIS,220,1598,24,U,26,Rita Wagner
336,159,1997-06-08,-,3,FEMALE,1997,PGTIS,220,1598,24,U,26,Rita Wagner
336,161,1997-06-10,-,3,FEMALE,1997,PGTIS,220,1598,24,U,26,Rita Wagner
336,163,1997-06-12,-,3,FEMALE,1997,PGTIS,220,1598,24,U,26,Rita Wagner
346,148,1997-05-28,4,2,FEMALE,1997,PGTIS,220,1598,28,C,47,Rita Wagner
346,150,1997-05-30,4,2,FEMALE,1997,PGTIS,220,1598,28,C,47,Rita Wagner
346,153,1997-06-02,4,2,FEMALE,1997,PGTIS,220,1598,28,C,47,Rita Wagner
346,155,1997-06-04,4,2,FEMALE,1997,PGTIS,220,1598,28,C,47,Rita Wagner
346,157,1997-06-06,4,2,FEMALE,1997,PGTIS,220,1598,28,C,47,Rita Wagner
346,159,1997-06-08,-,3,FEMALE,1997,PGTIS,220,1598,28,C,47,Rita Wagner
346,161,1997-06-10,-,3,FEMALE,1997,PGTIS,220,1598,28,C,47,Rita Wagner
346,163,1997-06-12,-,3,FEMALE,1997,PGTIS,220,1598,28,C,47,Rita Wagner
347,148,1997-05-28,4,2,MALE,1997,PGTIS,220,980,28,D,47,Rita Wagner
347,150,1997-05-30,4,2,MALE,1997,PGTIS,220,980,28,D,47,Rita Wagner
347,153,1997-06-02,4,2,MALE,1997,PGTIS,220,980,28,D,47,Rita Wagner
347,155,1997-06-04,-,3,MALE,1997,PGTIS,220,980,28,D,47,Rita Wagner
347,157,1997-06-06,-,3,MALE,1997,PGTIS,220,980,28,D,47,Rita Wagner
347,159,1997-06-08,-,3,MALE,1997,PGTIS,220,980,28,D,47,Rita Wagner
347,161,1997-06-10,-,3,MALE,1997,PGTIS,220,980,28,D,47,Rita Wagner
347,163,1997-06-12,-,3,MALE,1997,PGTIS,220,980,28,D,47,Rita Wagner
366,148,1997-05-28,4,2,MALE,1997,PGTIS,220,980,36,Z,45,Rita Wagner
366,150,1997-05-30,4,2,MALE,1997,PGTIS,220,980,36,Z,45,Rita Wagner
366,153,1997-06-02,4,2,MALE,1997,PGTIS,220,980,36,Z,45,Rita Wagner
366,155,1997-06-04,4,2,MALE,1997,PGTIS,220,980,36,Z,45,Rita Wagner
366,157,1997-06-06,-,3,MALE,1997,PGTIS,220,980,36,Z,45,Rita Wagner
366,159,1997-06-08,-,3,MALE,1997,PGTIS,220,980,36,Z,45,Rita Wagner
366,161,1997-06-10,-,3,MALE,1997,PGTIS,220,980,36,Z,45,Rita Wagner
366,163,1997-06-12,-,3,MALE,1997,PGTIS,220,980,36,Z,45,Rita Wagner
305,148,1997-05-28,4,2,MALE,1997,PGTIS,220,985,10,Y,6,Rita Wagner
305,150,1997-05-30,4,2,MALE,1997,PGTIS,220,985,10,Y,6,Rita Wagner
305,153,1997-06-02,4,2,MALE,1997,PGTIS,220,985,10,Y,6,Rita Wagner
305,155,1997-06-04,-,3,MALE,1997,PGTIS,220,985,10,Y,6,Rita Wagner
305,157,1997-06-06,-,3,MALE,1997,PGTIS,220,985,10,Y,6,Rita Wagner
305,159,1997-06-08,-,3,MALE,1997,PGTIS,220,985,10,Y,6,Rita Wagner
305,161,1997-06-10,-,3,MALE,1997,PGTIS,220,985,10,Y,6,Rita Wagner
305,163,1997-06-12,-,3,MALE,1997,PGTIS,220,985,10,Y,6,Rita Wagner
360,148,1997-05-28,4,2,MALE,1997,PGTIS,220,985,35,V,47,Rita Wagner
360,150,1997-05-30,4,2,MALE,1997,PGTIS,220,985,35,V,47,Rita Wagner
360,153,1997-06-02,4,2,MALE,1997,PGTIS,220,985,35,V,47,Rita Wagner
360,155,1997-06-04,4,2,MALE,1997,PGTIS,220,985,35,V,47,Rita Wagner
360,157,1997-06-06,-,3,MALE,1997,PGTIS,220,985,35,V,47,Rita Wagner
360,159,1997-06-08,-,3,MALE,1997,PGTIS,220,985,35,V,47,Rita Wagner
360,161,1997-06-10,-,3,MALE,1997,PGTIS,220,985,35,V,47,Rita Wagner
360,163,1997-06-12,-,3,MALE,1997,PGTIS,220,985,35,V,47,Rita Wagner
367,148,1997-05-28,4,2,MALE,1997,PGTIS,220,985,36,Z,48,Rita Wagner
367,150,1997-05-30,4,2,MALE,1997,PGTIS,220,985,36,Z,48,Rita Wagner
367,153,1997-06-02,4,2,MALE,1997,PGTIS,220,985,36,Z,48,Rita Wagner
367,155,1997-06-04,4,2,MALE,1997,PGTIS,220,985,36,Z,48,Rita Wagner
367,157,1997-06-06,-,3,MALE,1997,PGTIS,220,985,36,Z,48,Rita Wagner
367,159,1997-06-08,-,3,MALE,1997,PGTIS,220,985,36,Z,48,Rita Wagner
367,161,1997-06-10,-,3,MALE,1997,PGTIS,220,985,36,Z,48,Rita Wagner
367,163,1997-06-12,-,3,MALE,1997,PGTIS,220,985,36,Z,48,Rita Wagner
353,148,1997-05-28,4,2,MALE,1997,PGTIS,220,988,31,L,47,Rita Wagner
353,150,1997-05-30,4,2,MALE,1997,PGTIS,220,988,31,L,47,Rita Wagner
353,153,1997-06-02,4,2,MALE,1997,PGTIS,220,988,31,L,47,Rita Wagner
353,155,1997-06-04,4,2,MALE,1997,PGTIS,220,988,31,L,47,Rita Wagner
353,157,1997-06-06,4,2,MALE,1997,PGTIS,220,988,31,L,47,Rita Wagner
353,159,1997-06-08,-,3,MALE,1997,PGTIS,220,988,31,L,47,Rita Wagner
353,161,1997-06-10,-,3,MALE,1997,PGTIS,220,988,31,L,47,Rita Wagner
353,163,1997-06-12,-,3,MALE,1997,PGTIS,220,988,31,L,47,Rita Wagner
368,148,1997-05-28,4,2,MALE,1997,PGTIS,220,988,36,V,46,Rita Wagner
368,150,1997-05-30,4,2,MALE,1997,PGTIS,220,988,36,V,46,Rita Wagner
368,153,1997-06-02,4,2,MALE,1997,PGTIS,220,988,36,V,46,Rita Wagner
368,155,1997-06-04,4,2,MALE,1997,PGTIS,220,988,36,V,46,Rita Wagner
368,157,1997-06-06,-,3,MALE,1997,PGTIS,220,988,36,V,46,Rita Wagner
368,159,1997-06-08,-,3,MALE,1997,PGTIS,220,988,36,V,46,Rita Wagner
368,161,1997-06-10,-,3,MALE,1997,PGTIS,220,988,36,V,46,Rita Wagner
368,163,1997-06-12,-,3,MALE,1997,PGTIS,220,988,36,V,46,Rita Wagner
302,148,1997-05-28,0,0,MALE,1997,PGTIS,220,1502,7,N,10,Rita Wagner
302,150,1997-05-30,0,0,MALE,1997,PGTIS,220,1502,7,N,10,Rita Wagner
302,153,1997-06-02,0,0,MALE,1997,PGTIS,220,1502,7,N,10,Rita Wagner
302,155,1997-06-04,0,0,MALE,1997,PGTIS,220,1502,7,N,10,Rita Wagner
302,157,1997-06-06,0,0,MALE,1997,PGTIS,220,1502,7,N,10,Rita Wagner
302,159,1997-06-08,0,0,MALE,1997,PGTIS,220,1502,7,N,10,Rita Wagner
302,161,1997-06-10,0,0,MALE,1997,PGTIS,220,1502,7,N,10,Rita Wagner
302,163,1997-06-12,0,0,MALE,1997,PGTIS,220,1502,7,N,10,Rita Wagner
309,148,1997-05-28,-,1,MALE,1997,PGTIS,220,1502,11,W,8,Rita Wagner
309,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1502,11,W,8,Rita Wagner
309,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1502,11,W,8,Rita Wagner
309,155,1997-06-04,-,3,MALE,1997,PGTIS,220,1502,11,W,8,Rita Wagner
309,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1502,11,W,8,Rita Wagner
309,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1502,11,W,8,Rita Wagner
309,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1502,11,W,8,Rita Wagner
309,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1502,11,W,8,Rita Wagner
354,148,1997-05-28,-,1,MALE,1997,PGTIS,220,1502,31,L,39,Rita Wagner
354,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1502,31,L,39,Rita Wagner
354,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1502,31,L,39,Rita Wagner
354,155,1997-06-04,4,2,MALE,1997,PGTIS,220,1502,31,L,39,Rita Wagner
354,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1502,31,L,39,Rita Wagner
354,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1502,31,L,39,Rita Wagner
354,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1502,31,L,39,Rita Wagner
354,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1502,31,L,39,Rita Wagner
314,148,1997-05-28,-,1,MALE,1997,PGTIS,220,1503,13,E,22,Rita Wagner
314,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1503,13,E,22,Rita Wagner
314,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1503,13,E,22,Rita Wagner
314,155,1997-06-04,4,2,MALE,1997,PGTIS,220,1503,13,E,22,Rita Wagner
314,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1503,13,E,22,Rita Wagner
314,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1503,13,E,22,Rita Wagner
314,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1503,13,E,22,Rita Wagner
314,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1503,13,E,22,Rita Wagner
321,148,1997-05-28,4,2,MALE,1997,PGTIS,220,1503,17,Q,17,Rita Wagner
321,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1503,17,Q,17,Rita Wagner
321,153,1997-06-02,-,3,MALE,1997,PGTIS,220,1503,17,Q,17,Rita Wagner
321,155,1997-06-04,-,3,MALE,1997,PGTIS,220,1503,17,Q,17,Rita Wagner
321,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1503,17,Q,17,Rita Wagner
321,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1503,17,Q,17,Rita Wagner
321,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1503,17,Q,17,Rita Wagner
321,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1503,17,Q,17,Rita Wagner
306,148,1997-05-28,-,1,MALE,1997,PGTIS,220,1526,10,U,12,Rita Wagner
306,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1526,10,U,12,Rita Wagner
306,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1526,10,U,12,Rita Wagner
306,155,1997-06-04,4,2,MALE,1997,PGTIS,220,1526,10,U,12,Rita Wagner
306,157,1997-06-06,4,2,MALE,1997,PGTIS,220,1526,10,U,12,Rita Wagner
306,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1526,10,U,12,Rita Wagner
306,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1526,10,U,12,Rita Wagner
306,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1526,10,U,12,Rita Wagner
348,148,1997-05-28,4,2,MALE,1997,PGTIS,220,1526,28,H,47,Rita Wagner
348,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1526,28,H,47,Rita Wagner
348,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1526,28,H,47,Rita Wagner
348,155,1997-06-04,4,2,MALE,1997,PGTIS,220,1526,28,H,47,Rita Wagner
348,157,1997-06-06,4,2,MALE,1997,PGTIS,220,1526,28,H,47,Rita Wagner
348,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1526,28,H,47,Rita Wagner
348,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1526,28,H,47,Rita Wagner
348,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1526,28,H,47,Rita Wagner
312,148,1997-05-28,-,1,MALE,1997,PGTIS,220,1528,12,AA,9,Rita Wagner
312,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1528,12,AA,9,Rita Wagner
312,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1528,12,AA,9,Rita Wagner
312,155,1997-06-04,4,2,MALE,1997,PGTIS,220,1528,12,AA,9,Rita Wagner
312,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1528,12,AA,9,Rita Wagner
312,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1528,12,AA,9,Rita Wagner
312,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1528,12,AA,9,Rita Wagner
312,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1528,12,AA,9,Rita Wagner
334,148,1997-05-28,-,1,MALE,1997,PGTIS,220,1528,23,AA,26,Rita Wagner
334,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1528,23,AA,26,Rita Wagner
334,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1528,23,AA,26,Rita Wagner
334,155,1997-06-04,4,2,MALE,1997,PGTIS,220,1528,23,AA,26,Rita Wagner
334,157,1997-06-06,4,2,MALE,1997,PGTIS,220,1528,23,AA,26,Rita Wagner
334,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1528,23,AA,26,Rita Wagner
334,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1528,23,AA,26,Rita Wagner
334,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1528,23,AA,26,Rita Wagner
316,148,1997-05-28,4,2,MALE,1997,PGTIS,220,1531,14,J,22,Rita Wagner
316,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1531,14,J,22,Rita Wagner
316,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1531,14,J,22,Rita Wagner
316,155,1997-06-04,4,2,MALE,1997,PGTIS,220,1531,14,J,22,Rita Wagner
316,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1531,14,J,22,Rita Wagner
316,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1531,14,J,22,Rita Wagner
316,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1531,14,J,22,Rita Wagner
316,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1531,14,J,22,Rita Wagner
349,148,1997-05-28,-,1,MALE,1997,PGTIS,220,1531,28,B,47,Rita Wagner
349,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1531,28,B,47,Rita Wagner
349,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1531,28,B,47,Rita Wagner
349,155,1997-06-04,4,2,MALE,1997,PGTIS,220,1531,28,B,47,Rita Wagner
349,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1531,28,B,47,Rita Wagner
349,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1531,28,B,47,Rita Wagner
349,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1531,28,B,47,Rita Wagner
349,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1531,28,B,47,Rita Wagner
325,148,1997-05-28,-,1,MALE,1997,PGTIS,220,1542,19,R,25,Rita Wagner
325,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1542,19,R,25,Rita Wagner
325,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1542,19,R,25,Rita Wagner
325,155,1997-06-04,4,2,MALE,1997,PGTIS,220,1542,19,R,25,Rita Wagner
325,157,1997-06-06,4,2,MALE,1997,PGTIS,220,1542,19,R,25,Rita Wagner
325,159,1997-06-08,4,2,MALE,1997,PGTIS,220,1542,19,R,25,Rita Wagner
325,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1542,19,R,25,Rita Wagner
325,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1542,19,R,25,Rita Wagner
342,148,1997-05-28,4,2,MALE,1997,PGTIS,220,1542,27,C,40,Rita Wagner
342,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1542,27,C,40,Rita Wagner
342,153,1997-06-02,-,3,MALE,1997,PGTIS,220,1542,27,C,40,Rita Wagner
342,155,1997-06-04,-,3,MALE,1997,PGTIS,220,1542,27,C,40,Rita Wagner
342,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1542,27,C,40,Rita Wagner
342,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1542,27,C,40,Rita Wagner
342,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1542,27,C,40,Rita Wagner
342,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1542,27,C,40,Rita Wagner
340,148,1997-05-28,4,2,MALE,1997,PGTIS,220,1557,25,F,34,Rita Wagner
340,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1557,25,F,34,Rita Wagner
340,153,1997-06-02,-,3,MALE,1997,PGTIS,220,1557,25,F,34,Rita Wagner
340,155,1997-06-04,-,3,MALE,1997,PGTIS,220,1557,25,F,34,Rita Wagner
340,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1557,25,F,34,Rita Wagner
340,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1557,25,F,34,Rita Wagner
340,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1557,25,F,34,Rita Wagner
340,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1557,25,F,34,Rita Wagner
357,148,1997-05-28,4,2,MALE,1997,PGTIS,220,1557,33,Y,33,Rita Wagner
357,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1557,33,Y,33,Rita Wagner
357,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1557,33,Y,33,Rita Wagner
357,155,1997-06-04,-,3,MALE,1997,PGTIS,220,1557,33,Y,33,Rita Wagner
357,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1557,33,Y,33,Rita Wagner
357,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1557,33,Y,33,Rita Wagner
357,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1557,33,Y,33,Rita Wagner
357,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1557,33,Y,33,Rita Wagner
330,148,1997-05-28,4,2,MALE,1997,PGTIS,220,1559,21,W,18,Rita Wagner
330,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1559,21,W,18,Rita Wagner
330,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1559,21,W,18,Rita Wagner
330,155,1997-06-04,4,2,MALE,1997,PGTIS,220,1559,21,W,18,Rita Wagner
330,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1559,21,W,18,Rita Wagner
330,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1559,21,W,18,Rita Wagner
330,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1559,21,W,18,Rita Wagner
330,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1559,21,W,18,Rita Wagner
369,148,1997-05-28,4,2,MALE,1997,PGTIS,220,1559,36,BB,48,Rita Wagner
369,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1559,36,BB,48,Rita Wagner
369,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1559,36,BB,48,Rita Wagner
369,155,1997-06-04,-,3,MALE,1997,PGTIS,220,1559,36,BB,48,Rita Wagner
369,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1559,36,BB,48,Rita Wagner
369,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1559,36,BB,48,Rita Wagner
369,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1559,36,BB,48,Rita Wagner
369,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1559,36,BB,48,Rita Wagner
298,148,1997-05-28,4,2,MALE,1997,PGTIS,220,1582,5,S,4,Rita Wagner
298,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1582,5,S,4,Rita Wagner
298,153,1997-06-02,-,3,MALE,1997,PGTIS,220,1582,5,S,4,Rita Wagner
298,155,1997-06-04,-,3,MALE,1997,PGTIS,220,1582,5,S,4,Rita Wagner
298,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1582,5,S,4,Rita Wagner
298,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1582,5,S,4,Rita Wagner
298,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1582,5,S,4,Rita Wagner
298,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1582,5,S,4,Rita Wagner
310,148,1997-05-28,-,1,MALE,1997,PGTIS,220,1582,11,CC,8,Rita Wagner
310,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1582,11,CC,8,Rita Wagner
310,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1582,11,CC,8,Rita Wagner
310,155,1997-06-04,-,3,MALE,1997,PGTIS,220,1582,11,CC,8,Rita Wagner
310,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1582,11,CC,8,Rita Wagner
310,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1582,11,CC,8,Rita Wagner
310,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1582,11,CC,8,Rita Wagner
310,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1582,11,CC,8,Rita Wagner
326,148,1997-05-28,4,2,MALE,1997,PGTIS,220,1587,19,O,21,Rita Wagner
326,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1587,19,O,21,Rita Wagner
326,153,1997-06-02,-,3,MALE,1997,PGTIS,220,1587,19,O,21,Rita Wagner
326,155,1997-06-04,-,3,MALE,1997,PGTIS,220,1587,19,O,21,Rita Wagner
326,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1587,19,O,21,Rita Wagner
326,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1587,19,O,21,Rita Wagner
326,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1587,19,O,21,Rita Wagner
326,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1587,19,O,21,Rita Wagner
337,148,1997-05-28,4,2,MALE,1997,PGTIS,220,1587,24,BB,31,Rita Wagner
337,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1587,24,BB,31,Rita Wagner
337,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1587,24,BB,31,Rita Wagner
337,155,1997-06-04,-,3,MALE,1997,PGTIS,220,1587,24,BB,31,Rita Wagner
337,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1587,24,BB,31,Rita Wagner
337,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1587,24,BB,31,Rita Wagner
337,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1587,24,BB,31,Rita Wagner
337,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1587,24,BB,31,Rita Wagner
300,148,1997-05-28,-,1,MALE,1997,PGTIS,220,1591,6,Q,6,Rita Wagner
300,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1591,6,Q,6,Rita Wagner
300,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1591,6,Q,6,Rita Wagner
300,155,1997-06-04,4,2,MALE,1997,PGTIS,220,1591,6,Q,6,Rita Wagner
300,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1591,6,Q,6,Rita Wagner
300,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1591,6,Q,6,Rita Wagner
300,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1591,6,Q,6,Rita Wagner
300,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1591,6,Q,6,Rita Wagner
322,148,1997-05-28,-,1,MALE,1997,PGTIS,220,1591,17,R,18,Rita Wagner
322,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1591,17,R,18,Rita Wagner
322,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1591,17,R,18,Rita Wagner
322,155,1997-06-04,4,2,MALE,1997,PGTIS,220,1591,17,R,18,Rita Wagner
322,157,1997-06-06,4,2,MALE,1997,PGTIS,220,1591,17,R,18,Rita Wagner
322,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1591,17,R,18,Rita Wagner
322,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1591,17,R,18,Rita Wagner
322,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1591,17,R,18,Rita Wagner
358,148,1997-05-28,4,2,MALE,1997,PGTIS,220,1591,33,DD,36,Rita Wagner
358,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1591,33,DD,36,Rita Wagner
358,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1591,33,DD,36,Rita Wagner
358,155,1997-06-04,4,2,MALE,1997,PGTIS,220,1591,33,DD,36,Rita Wagner
358,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1591,33,DD,36,Rita Wagner
358,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1591,33,DD,36,Rita Wagner
358,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1591,33,DD,36,Rita Wagner
358,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1591,33,DD,36,Rita Wagner
332,148,1997-05-28,4,2,MALE,1997,PGTIS,220,1592,22,AA,25,Rita Wagner
332,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1592,22,AA,25,Rita Wagner
332,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1592,22,AA,25,Rita Wagner
332,155,1997-06-04,4,2,MALE,1997,PGTIS,220,1592,22,AA,25,Rita Wagner
332,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1592,22,AA,25,Rita Wagner
332,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1592,22,AA,25,Rita Wagner
332,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1592,22,AA,25,Rita Wagner
332,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1592,22,AA,25,Rita Wagner
370,148,1997-05-28,4,2,MALE,1997,PGTIS,220,1592,36,V,45,Rita Wagner
370,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1592,36,V,45,Rita Wagner
370,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1592,36,V,45,Rita Wagner
370,155,1997-06-04,4,2,MALE,1997,PGTIS,220,1592,36,V,45,Rita Wagner
370,157,1997-06-06,-,3,MALE,1997,PGTIS,220,1592,36,V,45,Rita Wagner
370,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1592,36,V,45,Rita Wagner
370,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1592,36,V,45,Rita Wagner
370,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1592,36,V,45,Rita Wagner
318,148,1997-05-28,-,1,MALE,1997,PGTIS,220,1597,15,G,30,Rita Wagner
318,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1597,15,G,30,Rita Wagner
318,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1597,15,G,30,Rita Wagner
318,155,1997-06-04,4,2,MALE,1997,PGTIS,220,1597,15,G,30,Rita Wagner
318,157,1997-06-06,4,2,MALE,1997,PGTIS,220,1597,15,G,30,Rita Wagner
318,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1597,15,G,30,Rita Wagner
318,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1597,15,G,30,Rita Wagner
318,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1597,15,G,30,Rita Wagner
328,148,1997-05-28,-,1,MALE,1997,PGTIS,220,1597,20,Q,30,Rita Wagner
328,150,1997-05-30,4,2,MALE,1997,PGTIS,220,1597,20,Q,30,Rita Wagner
328,153,1997-06-02,4,2,MALE,1997,PGTIS,220,1597,20,Q,30,Rita Wagner
328,155,1997-06-04,4,2,MALE,1997,PGTIS,220,1597,20,Q,30,Rita Wagner
328,157,1997-06-06,4,2,MALE,1997,PGTIS,220,1597,20,Q,30,Rita Wagner
328,159,1997-06-08,-,3,MALE,1997,PGTIS,220,1597,20,Q,30,Rita Wagner
328,161,1997-06-10,-,3,MALE,1997,PGTIS,220,1597,20,Q,30,Rita Wagner
328,163,1997-06-12,-,3,MALE,1997,PGTIS,220,1597,20,Q,30,Rita Wagner
338,148,1997-05-28,-,1,MALE,1997,PGTIS,220,1598,24,U,26,Rita Wagner
