"Index","DoY","Phenophase","Sex","Year","Site","Orchard","Clone","Tree","X","Y","Date","Source"
430,146,"4","FEMALE",1998,"PGTIS",220,1591,33,"DD",36,"1998-5-26","Rita Wagner"
430,148,"4","FEMALE",1998,"PGTIS",220,1591,33,"DD",36,"1998-5-28","Rita Wagner"
430,152,"4","FEMALE",1998,"PGTIS",220,1591,33,"DD",36,"1998-6-1","Rita Wagner"
430,154,"-","FEMALE",1998,"PGTIS",220,1591,33,"DD",36,"1998-6-3","Rita Wagner"
405,137,"-","FEMALE",1998,"PGTIS",220,1592,22,"AA",25,"1998-5-17","Rita Wagner"
405,139,"4","FEMALE",1998,"PGTIS",220,1592,22,"AA",25,"1998-5-19","Rita Wagner"
405,142,"4","FEMALE",1998,"PGTIS",220,1592,22,"AA",25,"1998-5-22","Rita Wagner"
405,144,"4","FEMALE",1998,"PGTIS",220,1592,22,"AA",25,"1998-5-24","Rita Wagner"
405,146,"4","FEMALE",1998,"PGTIS",220,1592,22,"AA",25,"1998-5-26","Rita Wagner"
405,148,"4","FEMALE",1998,"PGTIS",220,1592,22,"AA",25,"1998-5-28","Rita Wagner"
405,152,"-","FEMALE",1998,"PGTIS",220,1592,22,"AA",25,"1998-6-1","Rita Wagner"
405,154,"-","FEMALE",1998,"PGTIS",220,1592,22,"AA",25,"1998-6-3","Rita Wagner"
439,137,"-","FEMALE",1998,"PGTIS",220,1592,36,"V",45,"1998-5-17","Rita Wagner"
439,139,"-","FEMALE",1998,"PGTIS",220,1592,36,"V",45,"1998-5-19","Rita Wagner"
439,142,"4","FEMALE",1998,"PGTIS",220,1592,36,"V",45,"1998-5-22","Rita Wagner"
439,144,"4","FEMALE",1998,"PGTIS",220,1592,36,"V",45,"1998-5-24","Rita Wagner"
439,146,"4","FEMALE",1998,"PGTIS",220,1592,36,"V",45,"1998-5-26","Rita Wagner"
439,148,"4","FEMALE",1998,"PGTIS",220,1592,36,"V",45,"1998-5-28","Rita Wagner"
439,152,"4","FEMALE",1998,"PGTIS",220,1592,36,"V",45,"1998-6-1","Rita Wagner"
439,154,"-","FEMALE",1998,"PGTIS",220,1592,36,"V",45,"1998-6-3","Rita Wagner"
391,137,"-","FEMALE",1998,"PGTIS",220,1597,15,"G",30,"1998-5-17","Rita Wagner"
391,139,"-","FEMALE",1998,"PGTIS",220,1597,15,"G",30,"1998-5-19","Rita Wagner"
391,142,"4","FEMALE",1998,"PGTIS",220,1597,15,"G",30,"1998-5-22","Rita Wagner"
391,144,"4","FEMALE",1998,"PGTIS",220,1597,15,"G",30,"1998-5-24","Rita Wagner"
391,146,"4","FEMALE",1998,"PGTIS",220,1597,15,"G",30,"1998-5-26","Rita Wagner"
391,148,"4","FEMALE",1998,"PGTIS",220,1597,15,"G",30,"1998-5-28","Rita Wagner"
391,152,"4","FEMALE",1998,"PGTIS",220,1597,15,"G",30,"1998-6-1","Rita Wagner"
391,154,"-","FEMALE",1998,"PGTIS",220,1597,15,"G",30,"1998-6-3","Rita Wagner"
401,137,"-","FEMALE",1998,"PGTIS",220,1597,20,"Q",30,"1998-5-17","Rita Wagner"
401,139,"-","FEMALE",1998,"PGTIS",220,1597,20,"Q",30,"1998-5-19","Rita Wagner"
401,142,"4","FEMALE",1998,"PGTIS",220,1597,20,"Q",30,"1998-5-22","Rita Wagner"
401,144,"4","FEMALE",1998,"PGTIS",220,1597,20,"Q",30,"1998-5-24","Rita Wagner"
401,146,"4","FEMALE",1998,"PGTIS",220,1597,20,"Q",30,"1998-5-26","Rita Wagner"
401,148,"4","FEMALE",1998,"PGTIS",220,1597,20,"Q",30,"1998-5-28","Rita Wagner"
401,152,"4","FEMALE",1998,"PGTIS",220,1597,20,"Q",30,"1998-6-1","Rita Wagner"
401,154,"-","FEMALE",1998,"PGTIS",220,1597,20,"Q",30,"1998-6-3","Rita Wagner"
410,137,"-","FEMALE",1998,"PGTIS",220,1598,24,"U",26,"1998-5-17","Rita Wagner"
410,139,"4","FEMALE",1998,"PGTIS",220,1598,24,"U",26,"1998-5-19","Rita Wagner"
410,142,"4","FEMALE",1998,"PGTIS",220,1598,24,"U",26,"1998-5-22","Rita Wagner"
410,144,"4","FEMALE",1998,"PGTIS",220,1598,24,"U",26,"1998-5-24","Rita Wagner"
410,146,"4","FEMALE",1998,"PGTIS",220,1598,24,"U",26,"1998-5-26","Rita Wagner"
410,148,"4","FEMALE",1998,"PGTIS",220,1598,24,"U",26,"1998-5-28","Rita Wagner"
410,152,"-","FEMALE",1998,"PGTIS",220,1598,24,"U",26,"1998-6-1","Rita Wagner"
410,154,"-","FEMALE",1998,"PGTIS",220,1598,24,"U",26,"1998-6-3","Rita Wagner"
420,137,"-","FEMALE",1998,"PGTIS",220,1598,28,"C",47,"1998-5-17","Rita Wagner"
420,139,"4","FEMALE",1998,"PGTIS",220,1598,28,"C",47,"1998-5-19","Rita Wagner"
420,142,"4","FEMALE",1998,"PGTIS",220,1598,28,"C",47,"1998-5-22","Rita Wagner"
420,144,"4","FEMALE",1998,"PGTIS",220,1598,28,"C",47,"1998-5-24","Rita Wagner"
420,146,"4","FEMALE",1998,"PGTIS",220,1598,28,"C",47,"1998-5-26","Rita Wagner"
420,148,"4","FEMALE",1998,"PGTIS",220,1598,28,"C",47,"1998-5-28","Rita Wagner"
420,152,"-","FEMALE",1998,"PGTIS",220,1598,28,"C",47,"1998-6-1","Rita Wagner"
420,154,"-","FEMALE",1998,"PGTIS",220,1598,28,"C",47,"1998-6-3","Rita Wagner"
421,137,"4","MALE",1998,"PGTIS",220,980,28,"D",47,"1998-5-17","Rita Wagner"
421,139,"4","MALE",1998,"PGTIS",220,980,28,"D",47,"1998-5-19","Rita Wagner"
421,142,"4","MALE",1998,"PGTIS",220,980,28,"D",47,"1998-5-22","Rita Wagner"
421,144,"4","MALE",1998,"PGTIS",220,980,28,"D",47,"1998-5-24","Rita Wagner"
421,146,"4","MALE",1998,"PGTIS",220,980,28,"D",47,"1998-5-26","Rita Wagner"
421,148,"-","MALE",1998,"PGTIS",220,980,28,"D",47,"1998-5-28","Rita Wagner"
421,152,"-","MALE",1998,"PGTIS",220,980,28,"D",47,"1998-6-1","Rita Wagner"
421,154,"-","MALE",1998,"PGTIS",220,980,28,"D",47,"1998-6-3","Rita Wagner"
440,137,"4","MALE",1998,"PGTIS",220,980,36,"Z",45,"1998-5-17","Rita Wagner"
440,139,"4","MALE",1998,"PGTIS",220,980,36,"Z",45,"1998-5-19","Rita Wagner"
440,142,"4","MALE",1998,"PGTIS",220,980,36,"Z",45,"1998-5-22","Rita Wagner"
440,144,"4","MALE",1998,"PGTIS",220,980,36,"Z",45,"1998-5-24","Rita Wagner"
440,146,"4","MALE",1998,"PGTIS",220,980,36,"Z",45,"1998-5-26","Rita Wagner"
440,148,"4","MALE",1998,"PGTIS",220,980,36,"Z",45,"1998-5-28","Rita Wagner"
440,152,"-","MALE",1998,"PGTIS",220,980,36,"Z",45,"1998-6-1","Rita Wagner"
440,154,"-","MALE",1998,"PGTIS",220,980,36,"Z",45,"1998-6-3","Rita Wagner"
379,137,"4","MALE",1998,"PGTIS",220,985,10,"Y",6,"1998-5-17","Rita Wagner"
379,139,"4","MALE",1998,"PGTIS",220,985,10,"Y",6,"1998-5-19","Rita Wagner"
379,142,"4","MALE",1998,"PGTIS",220,985,10,"Y",6,"1998-5-22","Rita Wagner"
379,144,"4","MALE",1998,"PGTIS",220,985,10,"Y",6,"1998-5-24","Rita Wagner"
379,146,"4","MALE",1998,"PGTIS",220,985,10,"Y",6,"1998-5-26","Rita Wagner"
379,148,"-","MALE",1998,"PGTIS",220,985,10,"Y",6,"1998-5-28","Rita Wagner"
379,152,"-","MALE",1998,"PGTIS",220,985,10,"Y",6,"1998-6-1","Rita Wagner"
379,154,"-","MALE",1998,"PGTIS",220,985,10,"Y",6,"1998-6-3","Rita Wagner"
434,137,"4","MALE",1998,"PGTIS",220,985,35,"V",47,"1998-5-17","Rita Wagner"
434,139,"4","MALE",1998,"PGTIS",220,985,35,"V",47,"1998-5-19","Rita Wagner"
434,142,"4","MALE",1998,"PGTIS",220,985,35,"V",47,"1998-5-22","Rita Wagner"
434,144,"4","MALE",1998,"PGTIS",220,985,35,"V",47,"1998-5-24","Rita Wagner"
434,146,"4","MALE",1998,"PGTIS",220,985,35,"V",47,"1998-5-26","Rita Wagner"
434,148,"4","MALE",1998,"PGTIS",220,985,35,"V",47,"1998-5-28","Rita Wagner"
434,152,"-","MALE",1998,"PGTIS",220,985,35,"V",47,"1998-6-1","Rita Wagner"
434,154,"-","MALE",1998,"PGTIS",220,985,35,"V",47,"1998-6-3","Rita Wagner"
441,137,"4","MALE",1998,"PGTIS",220,985,36,"Z",48,"1998-5-17","Rita Wagner"
441,139,"4","MALE",1998,"PGTIS",220,985,36,"Z",48,"1998-5-19","Rita Wagner"
441,142,"4","MALE",1998,"PGTIS",220,985,36,"Z",48,"1998-5-22","Rita Wagner"
441,144,"4","MALE",1998,"PGTIS",220,985,36,"Z",48,"1998-5-24","Rita Wagner"
441,146,"4","MALE",1998,"PGTIS",220,985,36,"Z",48,"1998-5-26","Rita Wagner"
441,148,"4","MALE",1998,"PGTIS",220,985,36,"Z",48,"1998-5-28","Rita Wagner"
441,152,"-","MALE",1998,"PGTIS",220,985,36,"Z",48,"1998-6-1","Rita Wagner"
441,154,"-","MALE",1998,"PGTIS",220,985,36,"Z",48,"1998-6-3","Rita Wagner"
427,137,"4","MALE",1998,"PGTIS",220,988,31,"L",47,"1998-5-17","Rita Wagner"
427,139,"4","MALE",1998,"PGTIS",220,988,31,"L",47,"1998-5-19","Rita Wagner"
427,142,"4","MALE",1998,"PGTIS",220,988,31,"L",47,"1998-5-22","Rita Wagner"
427,144,"4","MALE",1998,"PGTIS",220,988,31,"L",47,"1998-5-24","Rita Wagner"
427,146,"4","MALE",1998,"PGTIS",220,988,31,"L",47,"1998-5-26","Rita Wagner"
427,148,"4","MALE",1998,"PGTIS",220,988,31,"L",47,"1998-5-28","Rita Wagner"
427,152,"-","MALE",1998,"PGTIS",220,988,31,"L",47,"1998-6-1","Rita Wagner"
427,154,"-","MALE",1998,"PGTIS",220,988,31,"L",47,"1998-6-3","Rita Wagner"
442,137,"4","MALE",1998,"PGTIS",220,988,36,"V",46,"1998-5-17","Rita Wagner"
442,139,"4","MALE",1998,"PGTIS",220,988,36,"V",46,"1998-5-19","Rita Wagner"
442,142,"4","MALE",1998,"PGTIS",220,988,36,"V",46,"1998-5-22","Rita Wagner"
442,144,"4","MALE",1998,"PGTIS",220,988,36,"V",46,"1998-5-24","Rita Wagner"
442,146,"4","MALE",1998,"PGTIS",220,988,36,"V",46,"1998-5-26","Rita Wagner"
442,148,"4","MALE",1998,"PGTIS",220,988,36,"V",46,"1998-5-28","Rita Wagner"
442,152,"-","MALE",1998,"PGTIS",220,988,36,"V",46,"1998-6-1","Rita Wagner"
442,154,"-","MALE",1998,"PGTIS",220,988,36,"V",46,"1998-6-3","Rita Wagner"
376,137,"-","MALE",1998,"PGTIS",220,1502,7,"N",10,"1998-5-17","Rita Wagner"
376,139,"4","MALE",1998,"PGTIS",220,1502,7,"N",10,"1998-5-19","Rita Wagner"
376,142,"4","MALE",1998,"PGTIS",220,1502,7,"N",10,"1998-5-22","Rita Wagner"
376,144,"4","MALE",1998,"PGTIS",220,1502,7,"N",10,"1998-5-24","Rita Wagner"
376,146,"4","MALE",1998,"PGTIS",220,1502,7,"N",10,"1998-5-26","Rita Wagner"
376,148,"4","MALE",1998,"PGTIS",220,1502,7,"N",10,"1998-5-28","Rita Wagner"
376,152,"-","MALE",1998,"PGTIS",220,1502,7,"N",10,"1998-6-1","Rita Wagner"
376,154,"-","MALE",1998,"PGTIS",220,1502,7,"N",10,"1998-6-3","Rita Wagner"
383,137,"-","MALE",1998,"PGTIS",220,1502,11,"W",8,"1998-5-17","Rita Wagner"
383,139,"4","MALE",1998,"PGTIS",220,1502,11,"W",8,"1998-5-19","Rita Wagner"
383,142,"4","MALE",1998,"PGTIS",220,1502,11,"W",8,"1998-5-22","Rita Wagner"
383,144,"4","MALE",1998,"PGTIS",220,1502,11,"W",8,"1998-5-24","Rita Wagner"
383,146,"4","MALE",1998,"PGTIS",220,1502,11,"W",8,"1998-5-26","Rita Wagner"
383,148,"4","MALE",1998,"PGTIS",220,1502,11,"W",8,"1998-5-28","Rita Wagner"
383,152,"-","MALE",1998,"PGTIS",220,1502,11,"W",8,"1998-6-1","Rita Wagner"
383,154,"-","MALE",1998,"PGTIS",220,1502,11,"W",8,"1998-6-3","Rita Wagner"
428,137,"-","MALE",1998,"PGTIS",220,1502,31,"L",39,"1998-5-17","Rita Wagner"
428,139,"4","MALE",1998,"PGTIS",220,1502,31,"L",39,"1998-5-19","Rita Wagner"
428,142,"4","MALE",1998,"PGTIS",220,1502,31,"L",39,"1998-5-22","Rita Wagner"
428,144,"4","MALE",1998,"PGTIS",220,1502,31,"L",39,"1998-5-24","Rita Wagner"
428,146,"4","MALE",1998,"PGTIS",220,1502,31,"L",39,"1998-5-26","Rita Wagner"
428,148,"4","MALE",1998,"PGTIS",220,1502,31,"L",39,"1998-5-28","Rita Wagner"
428,152,"-","MALE",1998,"PGTIS",220,1502,31,"L",39,"1998-6-1","Rita Wagner"
428,154,"-","MALE",1998,"PGTIS",220,1502,31,"L",39,"1998-6-3","Rita Wagner"
388,137,"-","MALE",1998,"PGTIS",220,1503,13,"E",22,"1998-5-17","Rita Wagner"
388,139,"4","MALE",1998,"PGTIS",220,1503,13,"E",22,"1998-5-19","Rita Wagner"
388,142,"4","MALE",1998,"PGTIS",220,1503,13,"E",22,"1998-5-22","Rita Wagner"
388,144,"4","MALE",1998,"PGTIS",220,1503,13,"E",22,"1998-5-24","Rita Wagner"
388,146,"4","MALE",1998,"PGTIS",220,1503,13,"E",22,"1998-5-26","Rita Wagner"
388,148,"4","MALE",1998,"PGTIS",220,1503,13,"E",22,"1998-5-28","Rita Wagner"
388,152,"-","MALE",1998,"PGTIS",220,1503,13,"E",22,"1998-6-1","Rita Wagner"
388,154,"-","MALE",1998,"PGTIS",220,1503,13,"E",22,"1998-6-3","Rita Wagner"
395,137,"4","MALE",1998,"PGTIS",220,1503,17,"Q",17,"1998-5-17","Rita Wagner"
395,139,"4","MALE",1998,"PGTIS",220,1503,17,"Q",17,"1998-5-19","Rita Wagner"
395,142,"4","MALE",1998,"PGTIS",220,1503,17,"Q",17,"1998-5-22","Rita Wagner"
395,144,"4","MALE",1998,"PGTIS",220,1503,17,"Q",17,"1998-5-24","Rita Wagner"
395,146,"4","MALE",1998,"PGTIS",220,1503,17,"Q",17,"1998-5-26","Rita Wagner"
395,148,"-","MALE",1998,"PGTIS",220,1503,17,"Q",17,"1998-5-28","Rita Wagner"
395,152,"-","MALE",1998,"PGTIS",220,1503,17,"Q",17,"1998-6-1","Rita Wagner"
395,154,"-","MALE",1998,"PGTIS",220,1503,17,"Q",17,"1998-6-3","Rita Wagner"
380,137,"-","MALE",1998,"PGTIS",220,1526,10,"U",12,"1998-5-17","Rita Wagner"
380,139,"4","MALE",1998,"PGTIS",220,1526,10,"U",12,"1998-5-19","Rita Wagner"
380,142,"4","MALE",1998,"PGTIS",220,1526,10,"U",12,"1998-5-22","Rita Wagner"
380,144,"4","MALE",1998,"PGTIS",220,1526,10,"U",12,"1998-5-24","Rita Wagner"
380,146,"4","MALE",1998,"PGTIS",220,1526,10,"U",12,"1998-5-26","Rita Wagner"
380,148,"-","MALE",1998,"PGTIS",220,1526,10,"U",12,"1998-5-28","Rita Wagner"
380,152,"-","MALE",1998,"PGTIS",220,1526,10,"U",12,"1998-6-1","Rita Wagner"
380,154,"-","MALE",1998,"PGTIS",220,1526,10,"U",12,"1998-6-3","Rita Wagner"
422,137,"-","MALE",1998,"PGTIS",220,1526,28,"H",47,"1998-5-17","Rita Wagner"
422,139,"4","MALE",1998,"PGTIS",220,1526,28,"H",47,"1998-5-19","Rita Wagner"
422,142,"4","MALE",1998,"PGTIS",220,1526,28,"H",47,"1998-5-22","Rita Wagner"
422,144,"4","MALE",1998,"PGTIS",220,1526,28,"H",47,"1998-5-24","Rita Wagner"
422,146,"4","MALE",1998,"PGTIS",220,1526,28,"H",47,"1998-5-26","Rita Wagner"
422,148,"4","MALE",1998,"PGTIS",220,1526,28,"H",47,"1998-5-28","Rita Wagner"
422,152,"-","MALE",1998,"PGTIS",220,1526,28,"H",47,"1998-6-1","Rita Wagner"
422,154,"-","MALE",1998,"PGTIS",220,1526,28,"H",47,"1998-6-3","Rita Wagner"
386,137,"4","MALE",1998,"PGTIS",220,1528,12,"AA",9,"1998-5-17","Rita Wagner"
386,139,"4","MALE",1998,"PGTIS",220,1528,12,"AA",9,"1998-5-19","Rita Wagner"
386,142,"4","MALE",1998,"PGTIS",220,1528,12,"AA",9,"1998-5-22","Rita Wagner"
386,144,"4","MALE",1998,"PGTIS",220,1528,12,"AA",9,"1998-5-24","Rita Wagner"
386,146,"4","MALE",1998,"PGTIS",220,1528,12,"AA",9,"1998-5-26","Rita Wagner"
386,148,"4","MALE",1998,"PGTIS",220,1528,12,"AA",9,"1998-5-28","Rita Wagner"
386,152,"-","MALE",1998,"PGTIS",220,1528,12,"AA",9,"1998-6-1","Rita Wagner"
386,154,"-","MALE",1998,"PGTIS",220,1528,12,"AA",9,"1998-6-3","Rita Wagner"
408,137,"-","MALE",1998,"PGTIS",220,1528,23,"AA",26,"1998-5-17","Rita Wagner"
408,139,"4","MALE",1998,"PGTIS",220,1528,23,"AA",26,"1998-5-19","Rita Wagner"
408,142,"4","MALE",1998,"PGTIS",220,1528,23,"AA",26,"1998-5-22","Rita Wagner"
408,144,"4","MALE",1998,"PGTIS",220,1528,23,"AA",26,"1998-5-24","Rita Wagner"
408,146,"4","MALE",1998,"PGTIS",220,1528,23,"AA",26,"1998-5-26","Rita Wagner"
408,148,"4","MALE",1998,"PGTIS",220,1528,23,"AA",26,"1998-5-28","Rita Wagner"
408,152,"-","MALE",1998,"PGTIS",220,1528,23,"AA",26,"1998-6-1","Rita Wagner"
408,154,"-","MALE",1998,"PGTIS",220,1528,23,"AA",26,"1998-6-3","Rita Wagner"
390,137,"4","MALE",1998,"PGTIS",220,1531,14,"J",22,"1998-5-17","Rita Wagner"
390,139,"4","MALE",1998,"PGTIS",220,1531,14,"J",22,"1998-5-19","Rita Wagner"
390,142,"4","MALE",1998,"PGTIS",220,1531,14,"J",22,"1998-5-22","Rita Wagner"
390,144,"4","MALE",1998,"PGTIS",220,1531,14,"J",22,"1998-5-24","Rita Wagner"
390,146,"4","MALE",1998,"PGTIS",220,1531,14,"J",22,"1998-5-26","Rita Wagner"
390,148,"-","MALE",1998,"PGTIS",220,1531,14,"J",22,"1998-5-28","Rita Wagner"
390,152,"-","MALE",1998,"PGTIS",220,1531,14,"J",22,"1998-6-1","Rita Wagner"
390,154,"-","MALE",1998,"PGTIS",220,1531,14,"J",22,"1998-6-3","Rita Wagner"
423,137,"4","MALE",1998,"PGTIS",220,1531,28,"B",47,"1998-5-17","Rita Wagner"
423,139,"4","MALE",1998,"PGTIS",220,1531,28,"B",47,"1998-5-19","Rita Wagner"
423,142,"4","MALE",1998,"PGTIS",220,1531,28,"B",47,"1998-5-22","Rita Wagner"
423,144,"4","MALE",1998,"PGTIS",220,1531,28,"B",47,"1998-5-24","Rita Wagner"
423,146,"4","MALE",1998,"PGTIS",220,1531,28,"B",47,"1998-5-26","Rita Wagner"
423,148,"-","MALE",1998,"PGTIS",220,1531,28,"B",47,"1998-5-28","Rita Wagner"
423,152,"-","MALE",1998,"PGTIS",220,1531,28,"B",47,"1998-6-1","Rita Wagner"
423,154,"-","MALE",1998,"PGTIS",220,1531,28,"B",47,"1998-6-3","Rita Wagner"
399,137,"-","MALE",1998,"PGTIS",220,1542,19,"R",25,"1998-5-17","Rita Wagner"
399,139,"4","MALE",1998,"PGTIS",220,1542,19,"R",25,"1998-5-19","Rita Wagner"
399,142,"4","MALE",1998,"PGTIS",220,1542,19,"R",25,"1998-5-22","Rita Wagner"
399,144,"4","MALE",1998,"PGTIS",220,1542,19,"R",25,"1998-5-24","Rita Wagner"
399,146,"4","MALE",1998,"PGTIS",220,1542,19,"R",25,"1998-5-26","Rita Wagner"
399,148,"4","MALE",1998,"PGTIS",220,1542,19,"R",25,"1998-5-28","Rita Wagner"
399,152,"-","MALE",1998,"PGTIS",220,1542,19,"R",25,"1998-6-1","Rita Wagner"
399,154,"-","MALE",1998,"PGTIS",220,1542,19,"R",25,"1998-6-3","Rita Wagner"
416,137,"4","MALE",1998,"PGTIS",220,1542,27,"C",40,"1998-5-17","Rita Wagner"
416,139,"4","MALE",1998,"PGTIS",220,1542,27,"C",40,"1998-5-19","Rita Wagner"
416,142,"4","MALE",1998,"PGTIS",220,1542,27,"C",40,"1998-5-22","Rita Wagner"
416,144,"4","MALE",1998,"PGTIS",220,1542,27,"C",40,"1998-5-24","Rita Wagner"
416,146,"4","MALE",1998,"PGTIS",220,1542,27,"C",40,"1998-5-26","Rita Wagner"
416,148,"4","MALE",1998,"PGTIS",220,1542,27,"C",40,"1998-5-28","Rita Wagner"
416,152,"-","MALE",1998,"PGTIS",220,1542,27,"C",40,"1998-6-1","Rita Wagner"
416,154,"-","MALE",1998,"PGTIS",220,1542,27,"C",40,"1998-6-3","Rita Wagner"
414,137,"4","MALE",1998,"PGTIS",220,1557,25,"F",34,"1998-5-17","Rita Wagner"
414,139,"4","MALE",1998,"PGTIS",220,1557,25,"F",34,"1998-5-19","Rita Wagner"
414,142,"4","MALE",1998,"PGTIS",220,1557,25,"F",34,"1998-5-22","Rita Wagner"
414,144,"4","MALE",1998,"PGTIS",220,1557,25,"F",34,"1998-5-24","Rita Wagner"
414,146,"4","MALE",1998,"PGTIS",220,1557,25,"F",34,"1998-5-26","Rita Wagner"
414,148,"4","MALE",1998,"PGTIS",220,1557,25,"F",34,"1998-5-28","Rita Wagner"
414,152,"-","MALE",1998,"PGTIS",220,1557,25,"F",34,"1998-6-1","Rita Wagner"
414,154,"-","MALE",1998,"PGTIS",220,1557,25,"F",34,"1998-6-3","Rita Wagner"
431,137,"4","MALE",1998,"PGTIS",220,1557,33,"Y",33,"1998-5-17","Rita Wagner"
431,139,"4","MALE",1998,"PGTIS",220,1557,33,"Y",33,"1998-5-19","Rita Wagner"
431,142,"4","MALE",1998,"PGTIS",220,1557,33,"Y",33,"1998-5-22","Rita Wagner"
431,144,"4","MALE",1998,"PGTIS",220,1557,33,"Y",33,"1998-5-24","Rita Wagner"
431,146,"4","MALE",1998,"PGTIS",220,1557,33,"Y",33,"1998-5-26","Rita Wagner"
431,148,"-","MALE",1998,"PGTIS",220,1557,33,"Y",33,"1998-5-28","Rita Wagner"
431,152,"-","MALE",1998,"PGTIS",220,1557,33,"Y",33,"1998-6-1","Rita Wagner"
431,154,"-","MALE",1998,"PGTIS",220,1557,33,"Y",33,"1998-6-3","Rita Wagner"
404,137,"4","MALE",1998,"PGTIS",220,1559,21,"W",18,"1998-5-17","Rita Wagner"
404,139,"4","MALE",1998,"PGTIS",220,1559,21,"W",18,"1998-5-19","Rita Wagner"
404,142,"4","MALE",1998,"PGTIS",220,1559,21,"W",18,"1998-5-22","Rita Wagner"
404,144,"4","MALE",1998,"PGTIS",220,1559,21,"W",18,"1998-5-24","Rita Wagner"
404,146,"4","MALE",1998,"PGTIS",220,1559,21,"W",18,"1998-5-26","Rita Wagner"
404,148,"-","MALE",1998,"PGTIS",220,1559,21,"W",18,"1998-5-28","Rita Wagner"
404,152,"-","MALE",1998,"PGTIS",220,1559,21,"W",18,"1998-6-1","Rita Wagner"
404,154,"-","MALE",1998,"PGTIS",220,1559,21,"W",18,"1998-6-3","Rita Wagner"
443,137,"4","MALE",1998,"PGTIS",220,1559,36,"BB",48,"1998-5-17","Rita Wagner"
443,139,"4","MALE",1998,"PGTIS",220,1559,36,"BB",48,"1998-5-19","Rita Wagner"
443,142,"4","MALE",1998,"PGTIS",220,1559,36,"BB",48,"1998-5-22","Rita Wagner"
443,144,"4","MALE",1998,"PGTIS",220,1559,36,"BB",48,"1998-5-24","Rita Wagner"
443,146,"4","MALE",1998,"PGTIS",220,1559,36,"BB",48,"1998-5-26","Rita Wagner"
443,148,"-","MALE",1998,"PGTIS",220,1559,36,"BB",48,"1998-5-28","Rita Wagner"
443,152,"-","MALE",1998,"PGTIS",220,1559,36,"BB",48,"1998-6-1","Rita Wagner"
443,154,"-","MALE",1998,"PGTIS",220,1559,36,"BB",48,"1998-6-3","Rita Wagner"
372,137,"0","MALE",1998,"PGTIS",220,1582,5,"S",4,"1998-5-17","Rita Wagner"
372,139,"0","MALE",1998,"PGTIS",220,1582,5,"S",4,"1998-5-19","Rita Wagner"
372,142,"0","MALE",1998,"PGTIS",220,1582,5,"S",4,"1998-5-22","Rita Wagner"
372,144,"0","MALE",1998,"PGTIS",220,1582,5,"S",4,"1998-5-24","Rita Wagner"
372,146,"0","MALE",1998,"PGTIS",220,1582,5,"S",4,"1998-5-26","Rita Wagner"
372,148,"0","MALE",1998,"PGTIS",220,1582,5,"S",4,"1998-5-28","Rita Wagner"
372,152,"0","MALE",1998,"PGTIS",220,1582,5,"S",4,"1998-6-1","Rita Wagner"
372,154,"0","MALE",1998,"PGTIS",220,1582,5,"S",4,"1998-6-3","Rita Wagner"
384,137,"0","MALE",1998,"PGTIS",220,1582,11,"CC",8,"1998-5-17","Rita Wagner"
384,139,"0","MALE",1998,"PGTIS",220,1582,11,"CC",8,"1998-5-19","Rita Wagner"
384,142,"0","MALE",1998,"PGTIS",220,1582,11,"CC",8,"1998-5-22","Rita Wagner"
384,144,"0","MALE",1998,"PGTIS",220,1582,11,"CC",8,"1998-5-24","Rita Wagner"
384,146,"0","MALE",1998,"PGTIS",220,1582,11,"CC",8,"1998-5-26","Rita Wagner"
384,148,"0","MALE",1998,"PGTIS",220,1582,11,"CC",8,"1998-5-28","Rita Wagner"
384,152,"0","MALE",1998,"PGTIS",220,1582,11,"CC",8,"1998-6-1","Rita Wagner"
384,154,"0","MALE",1998,"PGTIS",220,1582,11,"CC",8,"1998-6-3","Rita Wagner"
400,137,"4","MALE",1998,"PGTIS",220,1587,19,"O",21,"1998-5-17","Rita Wagner"
400,139,"4","MALE",1998,"PGTIS",220,1587,19,"O",21,"1998-5-19","Rita Wagner"
400,142,"4","MALE",1998,"PGTIS",220,1587,19,"O",21,"1998-5-22","Rita Wagner"
400,144,"4","MALE",1998,"PGTIS",220,1587,19,"O",21,"1998-5-24","Rita Wagner"
400,146,"4","MALE",1998,"PGTIS",220,1587,19,"O",21,"1998-5-26","Rita Wagner"
400,148,"-","MALE",1998,"PGTIS",220,1587,19,"O",21,"1998-5-28","Rita Wagner"
400,152,"-","MALE",1998,"PGTIS",220,1587,19,"O",21,"1998-6-1","Rita Wagner"
400,154,"-","MALE",1998,"PGTIS",220,1587,19,"O",21,"1998-6-3","Rita Wagner"
411,137,"4","MALE",1998,"PGTIS",220,1587,24,"BB",31,"1998-5-17","Rita Wagner"
411,139,"4","MALE",1998,"PGTIS",220,1587,24,"BB",31,"1998-5-19","Rita Wagner"
411,142,"4","MALE",1998,"PGTIS",220,1587,24,"BB",31,"1998-5-22","Rita Wagner"
411,144,"4","MALE",1998,"PGTIS",220,1587,24,"BB",31,"1998-5-24","Rita Wagner"
411,146,"4","MALE",1998,"PGTIS",220,1587,24,"BB",31,"1998-5-26","Rita Wagner"
411,148,"4","MALE",1998,"PGTIS",220,1587,24,"BB",31,"1998-5-28","Rita Wagner"
411,152,"-","MALE",1998,"PGTIS",220,1587,24,"BB",31,"1998-6-1","Rita Wagner"
411,154,"-","MALE",1998,"PGTIS",220,1587,24,"BB",31,"1998-6-3","Rita Wagner"
