"Index","DoY","Phenophase_Recorded","Sex","Year","Site","Orchard","Clone","Tree","X","Y","Date","Source","First_RF","Last_RF","State"
3777,157,"4","MALE",2003,"PGTIS",228,1467,NA,"Q",6,"2003-6-6","Rita Wagner",149,160,2
3777,160,"4","MALE",2003,"PGTIS",228,1467,NA,"Q",6,"2003-6-9","Rita Wagner",149,160,2
3778,149,"4","MALE",2003,"PGTIS",228,1532,NA,"Q",18,"2003-5-29","Rita Wagner",149,160,2
3778,153,"4","MALE",2003,"PGTIS",228,1532,NA,"Q",18,"2003-6-2","Rita Wagner",149,160,2
3778,155,"4","MALE",2003,"PGTIS",228,1532,NA,"Q",18,"2003-6-4","Rita Wagner",149,160,2
3778,157,"4","MALE",2003,"PGTIS",228,1532,NA,"Q",18,"2003-6-6","Rita Wagner",149,160,2
3778,160,"4","MALE",2003,"PGTIS",228,1532,NA,"Q",18,"2003-6-9","Rita Wagner",149,160,2
3779,149,"4","MALE",2003,"PGTIS",228,1532,NA,"S",21,"2003-5-29","Rita Wagner",149,160,2
3779,153,"4","MALE",2003,"PGTIS",228,1532,NA,"S",21,"2003-6-2","Rita Wagner",149,160,2
3779,155,"4","MALE",2003,"PGTIS",228,1532,NA,"S",21,"2003-6-4","Rita Wagner",149,160,2
3779,157,"4","MALE",2003,"PGTIS",228,1532,NA,"S",21,"2003-6-6","Rita Wagner",149,160,2
3779,160,"4","MALE",2003,"PGTIS",228,1532,NA,"S",21,"2003-6-9","Rita Wagner",149,160,2
3780,149,"4","MALE",2003,"PGTIS",228,1533,NA,"O",31,"2003-5-29","Rita Wagner",149,157,2
3780,153,"4","MALE",2003,"PGTIS",228,1533,NA,"O",31,"2003-6-2","Rita Wagner",149,157,2
3780,155,"4","MALE",2003,"PGTIS",228,1533,NA,"O",31,"2003-6-4","Rita Wagner",149,157,2
3780,157,"4","MALE",2003,"PGTIS",228,1533,NA,"O",31,"2003-6-6","Rita Wagner",149,157,2
3780,160,"-","MALE",2003,"PGTIS",228,1533,NA,"O",31,"2003-6-9","Rita Wagner",149,157,3
3781,149,"4","MALE",2003,"PGTIS",228,1533,NA,"S",14,"2003-5-29","Rita Wagner",149,157,2
3781,153,"4","MALE",2003,"PGTIS",228,1533,NA,"S",14,"2003-6-2","Rita Wagner",149,157,2
3781,155,"4","MALE",2003,"PGTIS",228,1533,NA,"S",14,"2003-6-4","Rita Wagner",149,157,2
3781,157,"4","MALE",2003,"PGTIS",228,1533,NA,"S",14,"2003-6-6","Rita Wagner",149,157,2
3781,160,"-","MALE",2003,"PGTIS",228,1533,NA,"S",14,"2003-6-9","Rita Wagner",149,157,3
3782,149,"-","MALE",2003,"PGTIS",228,1536,NA,"Q",21,"2003-5-29","Rita Wagner",153,160,1
3782,153,"4","MALE",2003,"PGTIS",228,1536,NA,"Q",21,"2003-6-2","Rita Wagner",153,160,2
3782,155,"4","MALE",2003,"PGTIS",228,1536,NA,"Q",21,"2003-6-4","Rita Wagner",153,160,2
3782,157,"4","MALE",2003,"PGTIS",228,1536,NA,"Q",21,"2003-6-6","Rita Wagner",153,160,2
3782,160,"4","MALE",2003,"PGTIS",228,1536,NA,"Q",21,"2003-6-9","Rita Wagner",153,160,2
3783,149,"-","MALE",2003,"PGTIS",228,1536,NA,"U",34,"2003-5-29","Rita Wagner",153,160,1
3783,153,"4","MALE",2003,"PGTIS",228,1536,NA,"U",34,"2003-6-2","Rita Wagner",153,160,2
3783,155,"4","MALE",2003,"PGTIS",228,1536,NA,"U",34,"2003-6-4","Rita Wagner",153,160,2
3783,157,"4","MALE",2003,"PGTIS",228,1536,NA,"U",34,"2003-6-6","Rita Wagner",153,160,2
3783,160,"4","MALE",2003,"PGTIS",228,1536,NA,"U",34,"2003-6-9","Rita Wagner",153,160,2
3784,149,"-","MALE",2003,"PGTIS",228,1538,NA,"BB",8,"2003-5-29","Rita Wagner",153,160,1
3784,153,"4","MALE",2003,"PGTIS",228,1538,NA,"BB",8,"2003-6-2","Rita Wagner",153,160,2
3784,155,"4","MALE",2003,"PGTIS",228,1538,NA,"BB",8,"2003-6-4","Rita Wagner",153,160,2
3784,157,"4","MALE",2003,"PGTIS",228,1538,NA,"BB",8,"2003-6-6","Rita Wagner",153,160,2
3784,160,"4","MALE",2003,"PGTIS",228,1538,NA,"BB",8,"2003-6-9","Rita Wagner",153,160,2
3785,149,"-","MALE",2003,"PGTIS",228,1538,NA,"EE",12,"2003-5-29","Rita Wagner",153,160,1
3785,153,"4","MALE",2003,"PGTIS",228,1538,NA,"EE",12,"2003-6-2","Rita Wagner",153,160,2
3785,155,"4","MALE",2003,"PGTIS",228,1538,NA,"EE",12,"2003-6-4","Rita Wagner",153,160,2
3785,157,"4","MALE",2003,"PGTIS",228,1538,NA,"EE",12,"2003-6-6","Rita Wagner",153,160,2
3785,160,"4","MALE",2003,"PGTIS",228,1538,NA,"EE",12,"2003-6-9","Rita Wagner",153,160,2
3786,149,"-","MALE",2003,"PGTIS",228,1539,NA,"T",49,"2003-5-29","Rita Wagner",153,157,1
3786,153,"4","MALE",2003,"PGTIS",228,1539,NA,"T",49,"2003-6-2","Rita Wagner",153,157,2
3786,155,"4","MALE",2003,"PGTIS",228,1539,NA,"T",49,"2003-6-4","Rita Wagner",153,157,2
3786,157,"4","MALE",2003,"PGTIS",228,1539,NA,"T",49,"2003-6-6","Rita Wagner",153,157,2
3786,160,"-","MALE",2003,"PGTIS",228,1539,NA,"T",49,"2003-6-9","Rita Wagner",153,157,3
3787,149,"-","MALE",2003,"PGTIS",228,1539,NA,"Y",49,"2003-5-29","Rita Wagner",153,157,1
3787,153,"4","MALE",2003,"PGTIS",228,1539,NA,"Y",49,"2003-6-2","Rita Wagner",153,157,2
3787,155,"4","MALE",2003,"PGTIS",228,1539,NA,"Y",49,"2003-6-4","Rita Wagner",153,157,2
3787,157,"4","MALE",2003,"PGTIS",228,1539,NA,"Y",49,"2003-6-6","Rita Wagner",153,157,2
3787,160,"-","MALE",2003,"PGTIS",228,1539,NA,"Y",49,"2003-6-9","Rita Wagner",153,157,3
3788,149,"4","MALE",2003,"PGTIS",228,1540,NA,"AA",38,"2003-5-29","Rita Wagner",149,157,2
3788,153,"4","MALE",2003,"PGTIS",228,1540,NA,"AA",38,"2003-6-2","Rita Wagner",149,157,2
3788,155,"4","MALE",2003,"PGTIS",228,1540,NA,"AA",38,"2003-6-4","Rita Wagner",149,157,2
3788,157,"4","MALE",2003,"PGTIS",228,1540,NA,"AA",38,"2003-6-6","Rita Wagner",149,157,2
3788,160,"-","MALE",2003,"PGTIS",228,1540,NA,"AA",38,"2003-6-9","Rita Wagner",149,157,3
3789,149,"-","MALE",2003,"PGTIS",228,1540,NA,"P",49,"2003-5-29","Rita Wagner",153,157,1
3789,153,"4","MALE",2003,"PGTIS",228,1540,NA,"P",49,"2003-6-2","Rita Wagner",153,157,2
3789,155,"4","MALE",2003,"PGTIS",228,1540,NA,"P",49,"2003-6-4","Rita Wagner",153,157,2
3789,157,"4","MALE",2003,"PGTIS",228,1540,NA,"P",49,"2003-6-6","Rita Wagner",153,157,2
3789,160,"-","MALE",2003,"PGTIS",228,1540,NA,"P",49,"2003-6-9","Rita Wagner",153,157,3
3790,149,"-","MALE",2003,"PGTIS",228,1560,NA,"L",30,"2003-5-29","Rita Wagner",153,160,1
3790,153,"4","MALE",2003,"PGTIS",228,1560,NA,"L",30,"2003-6-2","Rita Wagner",153,160,2
3790,155,"4","MALE",2003,"PGTIS",228,1560,NA,"L",30,"2003-6-4","Rita Wagner",153,160,2
3790,157,"4","MALE",2003,"PGTIS",228,1560,NA,"L",30,"2003-6-6","Rita Wagner",153,160,2
3790,160,"4","MALE",2003,"PGTIS",228,1560,NA,"L",30,"2003-6-9","Rita Wagner",153,160,2
3791,149,"-","MALE",2003,"PGTIS",228,1560,NA,"U",4,"2003-5-29","Rita Wagner",153,160,1
3791,153,"4","MALE",2003,"PGTIS",228,1560,NA,"U",4,"2003-6-2","Rita Wagner",153,160,2
3791,155,"4","MALE",2003,"PGTIS",228,1560,NA,"U",4,"2003-6-4","Rita Wagner",153,160,2
3791,157,"4","MALE",2003,"PGTIS",228,1560,NA,"U",4,"2003-6-6","Rita Wagner",153,160,2
3791,160,"4","MALE",2003,"PGTIS",228,1560,NA,"U",4,"2003-6-9","Rita Wagner",153,160,2
3792,149,"-","MALE",2003,"PGTIS",228,1571,NA,"A",50,"2003-5-29","Rita Wagner",153,157,1
3792,153,"4","MALE",2003,"PGTIS",228,1571,NA,"A",50,"2003-6-2","Rita Wagner",153,157,2
3792,155,"4","MALE",2003,"PGTIS",228,1571,NA,"A",50,"2003-6-4","Rita Wagner",153,157,2
3792,157,"4","MALE",2003,"PGTIS",228,1571,NA,"A",50,"2003-6-6","Rita Wagner",153,157,2
3792,160,"-","MALE",2003,"PGTIS",228,1571,NA,"A",50,"2003-6-9","Rita Wagner",153,157,3
3793,149,"-","MALE",2003,"PGTIS",228,1571,NA,"L",6,"2003-5-29","Rita Wagner",153,160,1
3793,153,"4","MALE",2003,"PGTIS",228,1571,NA,"L",6,"2003-6-2","Rita Wagner",153,160,2
3793,155,"4","MALE",2003,"PGTIS",228,1571,NA,"L",6,"2003-6-4","Rita Wagner",153,160,2
3793,157,"4","MALE",2003,"PGTIS",228,1571,NA,"L",6,"2003-6-6","Rita Wagner",153,160,2
3793,160,"4","MALE",2003,"PGTIS",228,1571,NA,"L",6,"2003-6-9","Rita Wagner",153,160,2
3794,149,"-","MALE",2003,"PGTIS",228,1581,NA,"A",20,"2003-5-29","Rita Wagner",153,160,1
3794,153,"4","MALE",2003,"PGTIS",228,1581,NA,"A",20,"2003-6-2","Rita Wagner",153,160,2
3794,155,"4","MALE",2003,"PGTIS",228,1581,NA,"A",20,"2003-6-4","Rita Wagner",153,160,2
3794,157,"4","MALE",2003,"PGTIS",228,1581,NA,"A",20,"2003-6-6","Rita Wagner",153,160,2
3794,160,"4","MALE",2003,"PGTIS",228,1581,NA,"A",20,"2003-6-9","Rita Wagner",153,160,2
3795,149,"-","MALE",2003,"PGTIS",228,1581,NA,"BB",45,"2003-5-29","Rita Wagner",153,160,1
3795,153,"4","MALE",2003,"PGTIS",228,1581,NA,"BB",45,"2003-6-2","Rita Wagner",153,160,2
3795,155,"4","MALE",2003,"PGTIS",228,1581,NA,"BB",45,"2003-6-4","Rita Wagner",153,160,2
3795,157,"4","MALE",2003,"PGTIS",228,1581,NA,"BB",45,"2003-6-6","Rita Wagner",153,160,2
3795,160,"4","MALE",2003,"PGTIS",228,1581,NA,"BB",45,"2003-6-9","Rita Wagner",153,160,2
3796,149,"4","MALE",2003,"PGTIS",228,1583,NA,"B",32,"2003-5-29","Rita Wagner",149,155,2
3796,153,"4","MALE",2003,"PGTIS",228,1583,NA,"B",32,"2003-6-2","Rita Wagner",149,155,2
3796,155,"4","MALE",2003,"PGTIS",228,1583,NA,"B",32,"2003-6-4","Rita Wagner",149,155,2
3796,157,"-","MALE",2003,"PGTIS",228,1583,NA,"B",32,"2003-6-6","Rita Wagner",149,155,3
3796,160,"-","MALE",2003,"PGTIS",228,1583,NA,"B",32,"2003-6-9","Rita Wagner",149,155,3
3797,149,"4","MALE",2003,"PGTIS",228,1583,NA,"BB",21,"2003-5-29","Rita Wagner",149,155,2
3797,153,"4","MALE",2003,"PGTIS",228,1583,NA,"BB",21,"2003-6-2","Rita Wagner",149,155,2
3797,155,"4","MALE",2003,"PGTIS",228,1583,NA,"BB",21,"2003-6-4","Rita Wagner",149,155,2
3797,157,"-","MALE",2003,"PGTIS",228,1583,NA,"BB",21,"2003-6-6","Rita Wagner",149,155,3
3797,160,"-","MALE",2003,"PGTIS",228,1583,NA,"BB",21,"2003-6-9","Rita Wagner",149,155,3
3798,149,"4","MALE",2003,"PGTIS",228,1584,NA,"DD",48,"2003-5-29","Rita Wagner",149,157,2
3798,153,"4","MALE",2003,"PGTIS",228,1584,NA,"DD",48,"2003-6-2","Rita Wagner",149,157,2
3798,155,"4","MALE",2003,"PGTIS",228,1584,NA,"DD",48,"2003-6-4","Rita Wagner",149,157,2
3798,157,"4","MALE",2003,"PGTIS",228,1584,NA,"DD",48,"2003-6-6","Rita Wagner",149,157,2
3798,160,"-","MALE",2003,"PGTIS",228,1584,NA,"DD",48,"2003-6-9","Rita Wagner",149,157,3
3799,149,"4","MALE",2003,"PGTIS",228,1584,NA,"R",26,"2003-5-29","Rita Wagner",149,157,2
3799,153,"4","MALE",2003,"PGTIS",228,1584,NA,"R",26,"2003-6-2","Rita Wagner",149,157,2
3799,155,"4","MALE",2003,"PGTIS",228,1584,NA,"R",26,"2003-6-4","Rita Wagner",149,157,2
3799,157,"4","MALE",2003,"PGTIS",228,1584,NA,"R",26,"2003-6-6","Rita Wagner",149,157,2
3799,160,"-","MALE",2003,"PGTIS",228,1584,NA,"R",26,"2003-6-9","Rita Wagner",149,157,3
3800,149,"4","MALE",2003,"PGTIS",228,1585,NA,"C",19,"2003-5-29","Rita Wagner",149,157,2
3800,153,"4","MALE",2003,"PGTIS",228,1585,NA,"C",19,"2003-6-2","Rita Wagner",149,157,2
3800,155,"4","MALE",2003,"PGTIS",228,1585,NA,"C",19,"2003-6-4","Rita Wagner",149,157,2
3800,157,"4","MALE",2003,"PGTIS",228,1585,NA,"C",19,"2003-6-6","Rita Wagner",149,157,2
3800,160,"-","MALE",2003,"PGTIS",228,1585,NA,"C",19,"2003-6-9","Rita Wagner",149,157,3
3801,149,"4","MALE",2003,"PGTIS",228,1585,NA,"E",7,"2003-5-29","Rita Wagner",149,160,2
3801,153,"4","MALE",2003,"PGTIS",228,1585,NA,"E",7,"2003-6-2","Rita Wagner",149,160,2
3801,155,"4","MALE",2003,"PGTIS",228,1585,NA,"E",7,"2003-6-4","Rita Wagner",149,160,2
3801,157,"4","MALE",2003,"PGTIS",228,1585,NA,"E",7,"2003-6-6","Rita Wagner",149,160,2
3801,160,"4","MALE",2003,"PGTIS",228,1585,NA,"E",7,"2003-6-9","Rita Wagner",149,160,2
3802,149,"4","MALE",2003,"PGTIS",228,1586,NA,"L",15,"2003-5-29","Rita Wagner",149,157,2
3802,153,"4","MALE",2003,"PGTIS",228,1586,NA,"L",15,"2003-6-2","Rita Wagner",149,157,2
3802,155,"4","MALE",2003,"PGTIS",228,1586,NA,"L",15,"2003-6-4","Rita Wagner",149,157,2
3802,157,"4","MALE",2003,"PGTIS",228,1586,NA,"L",15,"2003-6-6","Rita Wagner",149,157,2
3802,160,"-","MALE",2003,"PGTIS",228,1586,NA,"L",15,"2003-6-9","Rita Wagner",149,157,3
3803,149,"4","MALE",2003,"PGTIS",228,1586,NA,"Q",20,"2003-5-29","Rita Wagner",149,160,2
3803,153,"4","MALE",2003,"PGTIS",228,1586,NA,"Q",20,"2003-6-2","Rita Wagner",149,160,2
3803,155,"4","MALE",2003,"PGTIS",228,1586,NA,"Q",20,"2003-6-4","Rita Wagner",149,160,2
3803,157,"4","MALE",2003,"PGTIS",228,1586,NA,"Q",20,"2003-6-6","Rita Wagner",149,160,2
3803,160,"4","MALE",2003,"PGTIS",228,1586,NA,"Q",20,"2003-6-9","Rita Wagner",149,160,2
3804,149,"4","MALE",2003,"PGTIS",228,1588,NA,"P",25,"2003-5-29","Rita Wagner",149,157,2
3804,153,"4","MALE",2003,"PGTIS",228,1588,NA,"P",25,"2003-6-2","Rita Wagner",149,157,2
3804,155,"4","MALE",2003,"PGTIS",228,1588,NA,"P",25,"2003-6-4","Rita Wagner",149,157,2
3804,157,"4","MALE",2003,"PGTIS",228,1588,NA,"P",25,"2003-6-6","Rita Wagner",149,157,2
3804,160,"-","MALE",2003,"PGTIS",228,1588,NA,"P",25,"2003-6-9","Rita Wagner",149,157,3
3805,149,"4","MALE",2003,"PGTIS",228,1588,NA,"W",4,"2003-5-29","Rita Wagner",149,157,2
3805,153,"4","MALE",2003,"PGTIS",228,1588,NA,"W",4,"2003-6-2","Rita Wagner",149,157,2
3805,155,"4","MALE",2003,"PGTIS",228,1588,NA,"W",4,"2003-6-4","Rita Wagner",149,157,2
3805,157,"4","MALE",2003,"PGTIS",228,1588,NA,"W",4,"2003-6-6","Rita Wagner",149,157,2
3805,160,"-","MALE",2003,"PGTIS",228,1588,NA,"W",4,"2003-6-9","Rita Wagner",149,157,3
3806,149,"-","MALE",2003,"PGTIS",228,1589,NA,"EE",18,"2003-5-29","Rita Wagner",153,160,1
3806,153,"4","MALE",2003,"PGTIS",228,1589,NA,"EE",18,"2003-6-2","Rita Wagner",153,160,2
3806,155,"4","MALE",2003,"PGTIS",228,1589,NA,"EE",18,"2003-6-4","Rita Wagner",153,160,2
3806,157,"4","MALE",2003,"PGTIS",228,1589,NA,"EE",18,"2003-6-6","Rita Wagner",153,160,2
3806,160,"4","MALE",2003,"PGTIS",228,1589,NA,"EE",18,"2003-6-9","Rita Wagner",153,160,2
3807,149,"4","MALE",2003,"PGTIS",228,1589,NA,"V",2,"2003-5-29","Rita Wagner",149,160,2
3807,153,"4","MALE",2003,"PGTIS",228,1589,NA,"V",2,"2003-6-2","Rita Wagner",149,160,2
3807,155,"4","MALE",2003,"PGTIS",228,1589,NA,"V",2,"2003-6-4","Rita Wagner",149,160,2
3807,157,"4","MALE",2003,"PGTIS",228,1589,NA,"V",2,"2003-6-6","Rita Wagner",149,160,2
3807,160,"4","MALE",2003,"PGTIS",228,1589,NA,"V",2,"2003-6-9","Rita Wagner",149,160,2
3808,149,"-","MALE",2003,"PGTIS",228,1590,NA,"O",43,"2003-5-29","Rita Wagner",153,160,1
3808,153,"4","MALE",2003,"PGTIS",228,1590,NA,"O",43,"2003-6-2","Rita Wagner",153,160,2
3808,155,"4","MALE",2003,"PGTIS",228,1590,NA,"O",43,"2003-6-4","Rita Wagner",153,160,2
3808,157,"4","MALE",2003,"PGTIS",228,1590,NA,"O",43,"2003-6-6","Rita Wagner",153,160,2
3808,160,"4","MALE",2003,"PGTIS",228,1590,NA,"O",43,"2003-6-9","Rita Wagner",153,160,2
3809,149,"-","MALE",2003,"PGTIS",228,1590,NA,"Z",44,"2003-5-29","Rita Wagner",153,160,1
3809,153,"4","MALE",2003,"PGTIS",228,1590,NA,"Z",44,"2003-6-2","Rita Wagner",153,160,2
3809,155,"4","MALE",2003,"PGTIS",228,1590,NA,"Z",44,"2003-6-4","Rita Wagner",153,160,2
3809,157,"4","MALE",2003,"PGTIS",228,1590,NA,"Z",44,"2003-6-6","Rita Wagner",153,160,2
3809,160,"4","MALE",2003,"PGTIS",228,1590,NA,"Z",44,"2003-6-9","Rita Wagner",153,160,2
3810,149,"4","MALE",2003,"PGTIS",228,1593,NA,"EE",23,"2003-5-29","Rita Wagner",149,160,2
3810,153,"4","MALE",2003,"PGTIS",228,1593,NA,"EE",23,"2003-6-2","Rita Wagner",149,160,2
3810,155,"4","MALE",2003,"PGTIS",228,1593,NA,"EE",23,"2003-6-4","Rita Wagner",149,160,2
3810,157,"4","MALE",2003,"PGTIS",228,1593,NA,"EE",23,"2003-6-6","Rita Wagner",149,160,2
3810,160,"4","MALE",2003,"PGTIS",228,1593,NA,"EE",23,"2003-6-9","Rita Wagner",149,160,2
3811,149,"4","MALE",2003,"PGTIS",228,1593,NA,"O",26,"2003-5-29","Rita Wagner",149,157,2
3811,153,"4","MALE",2003,"PGTIS",228,1593,NA,"O",26,"2003-6-2","Rita Wagner",149,157,2
3811,155,"4","MALE",2003,"PGTIS",228,1593,NA,"O",26,"2003-6-4","Rita Wagner",149,157,2
3811,157,"4","MALE",2003,"PGTIS",228,1593,NA,"O",26,"2003-6-6","Rita Wagner",149,157,2
3811,160,"-","MALE",2003,"PGTIS",228,1593,NA,"O",26,"2003-6-9","Rita Wagner",149,157,3
3812,149,"-","MALE",2003,"PGTIS",228,1594,NA,"O",21,"2003-5-29","Rita Wagner",153,160,1
3812,153,"4","MALE",2003,"PGTIS",228,1594,NA,"O",21,"2003-6-2","Rita Wagner",153,160,2
3812,155,"4","MALE",2003,"PGTIS",228,1594,NA,"O",21,"2003-6-4","Rita Wagner",153,160,2
3812,157,"4","MALE",2003,"PGTIS",228,1594,NA,"O",21,"2003-6-6","Rita Wagner",153,160,2
3812,160,"4","MALE",2003,"PGTIS",228,1594,NA,"O",21,"2003-6-9","Rita Wagner",153,160,2
3813,149,"-","MALE",2003,"PGTIS",228,1594,NA,"V",30,"2003-5-29","Rita Wagner",153,160,1
3813,153,"4","MALE",2003,"PGTIS",228,1594,NA,"V",30,"2003-6-2","Rita Wagner",153,160,2
3813,155,"4","MALE",2003,"PGTIS",228,1594,NA,"V",30,"2003-6-4","Rita Wagner",153,160,2
3813,157,"4","MALE",2003,"PGTIS",228,1594,NA,"V",30,"2003-6-6","Rita Wagner",153,160,2
3813,160,"4","MALE",2003,"PGTIS",228,1594,NA,"V",30,"2003-6-9","Rita Wagner",153,160,2
3814,149,"-","MALE",2003,"PGTIS",228,1595,NA,"C",3,"2003-5-29","Rita Wagner",153,160,1
3814,153,"4","MALE",2003,"PGTIS",228,1595,NA,"C",3,"2003-6-2","Rita Wagner",153,160,2
3814,155,"4","MALE",2003,"PGTIS",228,1595,NA,"C",3,"2003-6-4","Rita Wagner",153,160,2
3814,157,"4","MALE",2003,"PGTIS",228,1595,NA,"C",3,"2003-6-6","Rita Wagner",153,160,2
3814,160,"4","MALE",2003,"PGTIS",228,1595,NA,"C",3,"2003-6-9","Rita Wagner",153,160,2
3815,149,"4","MALE",2003,"PGTIS",228,1595,NA,"DD",35,"2003-5-29","Rita Wagner",149,157,2
3815,153,"4","MALE",2003,"PGTIS",228,1595,NA,"DD",35,"2003-6-2","Rita Wagner",149,157,2
3815,155,"4","MALE",2003,"PGTIS",228,1595,NA,"DD",35,"2003-6-4","Rita Wagner",149,157,2
3815,157,"4","MALE",2003,"PGTIS",228,1595,NA,"DD",35,"2003-6-6","Rita Wagner",149,157,2
3815,160,"-","MALE",2003,"PGTIS",228,1595,NA,"DD",35,"2003-6-9","Rita Wagner",149,157,3
3816,149,"4","MALE",2003,"PGTIS",228,1596,NA,"E",30,"2003-5-29","Rita Wagner",149,157,2
3816,153,"4","MALE",2003,"PGTIS",228,1596,NA,"E",30,"2003-6-2","Rita Wagner",149,157,2
3816,155,"4","MALE",2003,"PGTIS",228,1596,NA,"E",30,"2003-6-4","Rita Wagner",149,157,2
3816,157,"4","MALE",2003,"PGTIS",228,1596,NA,"E",30,"2003-6-6","Rita Wagner",149,157,2
3816,160,"-","MALE",2003,"PGTIS",228,1596,NA,"E",30,"2003-6-9","Rita Wagner",149,157,3
3817,149,"4","MALE",2003,"PGTIS",228,1596,NA,"T",6,"2003-5-29","Rita Wagner",149,157,2
3817,153,"4","MALE",2003,"PGTIS",228,1596,NA,"T",6,"2003-6-2","Rita Wagner",149,157,2
3817,155,"4","MALE",2003,"PGTIS",228,1596,NA,"T",6,"2003-6-4","Rita Wagner",149,157,2
3817,157,"4","MALE",2003,"PGTIS",228,1596,NA,"T",6,"2003-6-6","Rita Wagner",149,157,2
3817,160,"-","MALE",2003,"PGTIS",228,1596,NA,"T",6,"2003-6-9","Rita Wagner",149,157,3
3818,149,"4","MALE",2003,"PGTIS",228,1599,NA,"T",1,"2003-5-29","Rita Wagner",149,157,2
3818,153,"4","MALE",2003,"PGTIS",228,1599,NA,"T",1,"2003-6-2","Rita Wagner",149,157,2
3818,155,"4","MALE",2003,"PGTIS",228,1599,NA,"T",1,"2003-6-4","Rita Wagner",149,157,2
3818,157,"4","MALE",2003,"PGTIS",228,1599,NA,"T",1,"2003-6-6","Rita Wagner",149,157,2
3818,160,"-","MALE",2003,"PGTIS",228,1599,NA,"T",1,"2003-6-9","Rita Wagner",149,157,3
3819,149,"4","MALE",2003,"PGTIS",228,1599,NA,"X",28,"2003-5-29","Rita Wagner",149,157,2
3819,153,"4","MALE",2003,"PGTIS",228,1599,NA,"X",28,"2003-6-2","Rita Wagner",149,157,2
3819,155,"4","MALE",2003,"PGTIS",228,1599,NA,"X",28,"2003-6-4","Rita Wagner",149,157,2
3819,157,"4","MALE",2003,"PGTIS",228,1599,NA,"X",28,"2003-6-6","Rita Wagner",149,157,2
3819,160,"-","MALE",2003,"PGTIS",228,1599,NA,"X",28,"2003-6-9","Rita Wagner",149,157,3
3820,149,"-","MALE",2003,"PGTIS",228,2000,NA,"R",15,"2003-5-29","Rita Wagner",153,157,1
3820,153,"4","MALE",2003,"PGTIS",228,2000,NA,"R",15,"2003-6-2","Rita Wagner",153,157,2
3820,155,"4","MALE",2003,"PGTIS",228,2000,NA,"R",15,"2003-6-4","Rita Wagner",153,157,2
3820,157,"4","MALE",2003,"PGTIS",228,2000,NA,"R",15,"2003-6-6","Rita Wagner",153,157,2
3820,160,"-","MALE",2003,"PGTIS",228,2000,NA,"R",15,"2003-6-9","Rita Wagner",153,157,3
3821,149,"-","MALE",2003,"PGTIS",228,2000,NA,"V",34,"2003-5-29","Rita Wagner",153,160,1
3821,153,"4","MALE",2003,"PGTIS",228,2000,NA,"V",34,"2003-6-2","Rita Wagner",153,160,2
3821,155,"4","MALE",2003,"PGTIS",228,2000,NA,"V",34,"2003-6-4","Rita Wagner",153,160,2
3821,157,"4","MALE",2003,"PGTIS",228,2000,NA,"V",34,"2003-6-6","Rita Wagner",153,160,2
3821,160,"4","MALE",2003,"PGTIS",228,2000,NA,"V",34,"2003-6-9","Rita Wagner",153,160,2
3822,141,"-","FEMALE",2004,"PGTIS",228,910,NA,"K",20,"2004-5-20","Rita Wagner",146,152,1
3822,146,"3","FEMALE",2004,"PGTIS",228,910,NA,"K",20,"2004-5-25","Rita Wagner",146,152,2
3822,148,"3","FEMALE",2004,"PGTIS",228,910,NA,"K",20,"2004-5-27","Rita Wagner",146,152,2
3822,152,"4","FEMALE",2004,"PGTIS",228,910,NA,"K",20,"2004-5-31","Rita Wagner",146,152,2
3823,141,"-","FEMALE",2004,"PGTIS",228,910,NA,"Q",30,"2004-5-20","Rita Wagner",146,152,1
3823,146,"3","FEMALE",2004,"PGTIS",228,910,NA,"Q",30,"2004-5-25","Rita Wagner",146,152,2
3823,148,"4","FEMALE",2004,"PGTIS",228,910,NA,"Q",30,"2004-5-27","Rita Wagner",146,152,2
3823,152,"4","FEMALE",2004,"PGTIS",228,910,NA,"Q",30,"2004-5-31","Rita Wagner",146,152,2
3824,141,"3","FEMALE",2004,"PGTIS",228,951,NA,"K",45,"2004-5-20","Rita Wagner",141,148,2
3824,146,"4","FEMALE",2004,"PGTIS",228,951,NA,"K",45,"2004-5-25","Rita Wagner",141,148,2
3824,148,"4","FEMALE",2004,"PGTIS",228,951,NA,"K",45,"2004-5-27","Rita Wagner",141,148,2
3824,152,"-","FEMALE",2004,"PGTIS",228,951,NA,"K",45,"2004-5-31","Rita Wagner",141,148,3
3825,141,"3","FEMALE",2004,"PGTIS",228,951,NA,"L",41,"2004-5-20","Rita Wagner",141,148,2
3825,146,"4","FEMALE",2004,"PGTIS",228,951,NA,"L",41,"2004-5-25","Rita Wagner",141,148,2
3825,148,"4","FEMALE",2004,"PGTIS",228,951,NA,"L",41,"2004-5-27","Rita Wagner",141,148,2
3825,152,"-","FEMALE",2004,"PGTIS",228,951,NA,"L",41,"2004-5-31","Rita Wagner",141,148,3
3826,141,"-","FEMALE",2004,"PGTIS",228,981,NA,"O",25,"2004-5-20","Rita Wagner",148,152,1
3826,146,"-","FEMALE",2004,"PGTIS",228,981,NA,"O",25,"2004-5-25","Rita Wagner",148,152,1
3826,148,"3","FEMALE",2004,"PGTIS",228,981,NA,"O",25,"2004-5-27","Rita Wagner",148,152,2
3826,152,"4","FEMALE",2004,"PGTIS",228,981,NA,"O",25,"2004-5-31","Rita Wagner",148,152,2
